I,4d5/2,"[-22.40367940684308, -162.24470453838694, 141.8410626994351, 96.21195877556819, -23.876384191964085, -44.27962555267886, -23.838626042072345, -17.804905370597602, -29.414447796024128, -2.7268365662494447, -84.33913822318183, -142.6073221959318, 78.51345365422642, 4.3351192506300045, 113.48840814889881, -93.08575504009241, -66.89869184234482, -150.43225240258124, 48.706546275774336, 97.75947241789059, -51.31432870574948, 98.60848883054601, 17.893849479740272, 3.032251854548741, -297.06904849129285, -168.7328055584486, 39.69265824524575, -38.8773291505968, -24.724440623774285, -101.96003254212376, -35.009410075784686, -80.72117418169209, -150.9959870173576, 209.0975041195979, -0.5486067128819251, 35.78528603123819, -74.89313962159729, -104.97069144873909, -30.79772690678789, 6.528189130022699, -287.7259189624923, -103.48509714612223, -45.77956472882883, 72.96972895417254, -19.91834642482522, 65.74405254024727, -99.26334882669407, -238.9698525518989, -81.32191817247484, -57.53886428096287, 184.19446198112374, 113.6778668985654, -91.79731207469196, -49.914785227187714, -47.98416735819954, -75.38586395154573, -125.18359808844404, -32.038978411691836, -147.7585861323952, -19.739034805004344, -23.099053635822766, -76.67476373065811, -135.24409926175204, 59.12461997497194, -100.49280253726339, -109.26878818467605, -136.17608324177078, 61.88710519615658, 22.260159331216297, -162.41489961170979, 228.90000543193, -71.55853394904729, -82.1906583966629, 74.93112420375931, -6.400952036886173, 152.859314136384, 37.085502443517875, -70.08705192695268, -44.43765227724384, 84.54581683185282, 54.705023252708344, -119.41288210928465, -175.30327419665159, 181.10532418449623, -115.56078606099648, 16.080278261719666, 64.24291762793331, -102.23080638218852, -173.08884816814012, 141.2320775787698, 120.51040796389404, -32.09993402474921, 5.001813980833032, -113.85511996629786, 105.0054776987545, 71.8895055935942, -9.164415671359013, -138.70020242179243, -136.03567127420294, 26.510224911630225, -131.41457663912948, -92.53024090679654, 127.72789406665093, 19.43151636085192, 7.015390886162871, 48.82981152060327]"
Xe,4d5/2,"[8.51829564884478, 157.75756110103023, 89.19042528687015, -118.599281476486, 189.81723139612046, 142.988952930439, -99.79004230159734, 93.03387953794184, 153.12639858505824, 46.495454444651635, 63.718631345766, -93.8086798107883, -7.796662013939628, -74.56002888565347, -0.047543565650506506, -40.54974610603371, -76.4264747037373, -95.33638368829028, -223.6395377831783, -95.4812689649117, 13.362006626783295, -131.9470232889039, 23.86683541767756, -124.37865131607916, 260.3900118020567, -201.9634439349189, -59.49986980737166, 215.44247494314675, 48.45991898650669, -94.6590359667047, -91.50520415952901, -31.340665685965764, 16.48259207839466, -89.85611212108424, 221.57254174147084, -62.41756912459966, 123.19327755953934, -95.90994512411268, -30.878909240097492, -194.71894950195156, -165.75501090296555, 187.83758946771323, 147.51828473605937, 70.80461846511238, 28.179937133670443, 27.62857772550056, -92.1050111651725, 90.51061848346893, 23.938789322410827, 120.58268547139096, -11.170071134786044, -54.21003181420992, 64.90631634808172, -5.8554999664813705, -168.294683468199, -70.68739070649399, -13.919970560540047, 226.93096516845603, 27.550054423388293, 27.311530167505257, 35.972080299609885, 71.98073137827997, 29.11608662996595, 47.734353970199905, -257.87880882852215, 135.51529162355467, -22.276443490460306, 257.551122153445, -12.794230814071343, -51.670200429773814, -117.60005788601407, 156.81786630503296, 102.99634522928612, -142.01603677962734, 55.10086804185623, 436.43132011027984, -6.455286006231839, 38.17933758579593, -96.63512467800953, 103.01907845961125, -2.727771708537961, -62.567770366057445, -192.00056873168785, -48.008707488630414, 64.85853068288093, 82.45206006549289, 60.98234675817648, 60.54420465824187, -84.35864251624253, -209.32271065443453, -26.425538022390135, 14.314770057204836, 154.15766118159664, 53.25222950887835, 24.638182818675254, 9.47131431688178, -138.1285172652545, -77.50213546558511, 58.69590510146079, -115.37854662347452, -70.6430728088049, 80.25462218064857, 62.70481232658905, 91.57669478356875, 67.76699116555446, -28.018451735332054]"
Ba,4d5/2,"[-78.78175954791533, 97.4061537571287, 19.737640686883132, 116.18955304043733, 31.899322308218935, -189.99554015678612, -220.53930750858143, 175.49854569246526, -87.86947736412908, 149.70235754622843, 10.638116262870415, -31.957073588734655, -60.48955812430859, 133.39910805566367, -76.37599121728965, -62.111230908421724, -80.00918280875443, -30.629791621330277, 137.2605014904301, -180.82303751972697, -27.110190911518856, -271.0036971991497, 241.45180444011584, -139.488474288587, -0.49669119832322434, 112.39831083583249, -22.11443405264996, 67.39061381195107, 165.70216313416375, -97.32044480957413, -271.34539282517215, -1.6062502128298703, -206.4154293135225, -106.67179491841264, -213.68329664854747, -12.740105050565177, 156.82643940989274, -23.90912680547416, -53.070686487497284, -137.96778566116495, 97.2339673125769, -116.009633292842, 43.63993354424921, -15.895826106183769, -28.664666083646036, -93.5012860224815, -106.03775851756764, -39.69512177076323, 122.7564363356265, 226.98974751332236, -92.28282623452267, 78.77540483543008, 26.614813445957058, -80.50291274632688, -154.62987533243353, 57.51368899063239, -16.1376060391703, 89.43101026652708, -108.95651754272265, -106.09945062903675, 126.21733717682744, -54.61118229878399, -141.98484737234426, -26.247802557334765, 147.6908762315379, 6.865071906995478, -199.3600395954481, 53.80287489096505, 130.2640820871794, -53.68426377242946, -106.69409310440389, 93.83762258909806, 238.5757422441257, -220.9881731251995, 65.31068180464497, -43.55223686517648, 85.60250579374618, 177.36436907248284, 119.27022906789334, -65.60603668908425, 74.39221689737539, -24.217827677253325, -261.3779054722659, 28.2943835860105, -65.802197835992, 115.57887057074207, 95.90636439668982, -70.41252436533728, -90.15981709188323, 28.6303179323825, -77.35120172095236, -94.1973097981194, -102.5556496780645, -26.04000036598556, -83.2449715025991, 66.97079429708204, -12.462197009099604, -133.72846270161546, -96.52641877317322, 35.18238245436848, 44.96893414432006, -148.15567393578056, 271.05131112674735, 201.9604051762351, -105.67090592911268, 88.59233816579246]"
Hg,4d5/2,"[-50.00028269987566, 198.53234609281623, -11.66545132597924, -137.56038530989437, 230.72483564100287, -34.39671482782721, -29.11603115510915, -31.669351468545575, -41.63944027419251, -93.07872375954965, -87.64370766925973, -39.45959932653692, 5.2373089918152065, -118.65296053856912, -97.76472214603228, 71.06324498272947, -263.2996442860837, 60.10066904925741, -27.625721969396096, -148.6181377204125, -76.07207774241539, 166.135278740608, 122.87502337393677, -106.2894974368583, 108.1705162598414, 21.148654582006497, -57.46355401055238, 39.37323835421176, -18.818794381177312, 192.79169649741084, -162.5503405870445, -37.23429043542691, -53.778569378581416, -194.84020164818267, -137.77027682250773, 186.31831460848295, -31.848864958454683, 106.40747965802947, 83.40313557339422, -184.3329928547185, -5.119147780316368, 123.1254631976981, 42.393607964531576, 123.70099829451699, 165.66516486291363, -17.502010236133476, 81.4126457005338, 85.29668592035176, 57.41515011973777, -33.12361715676108, 7.629035803203785, -32.739566711537655, 165.12010821695034, -244.8099652530974, 96.88830425508115, -40.771262535647224, 13.049440112790517, -37.45946353394889, -53.824641547583994, 7.8446693142184785, -0.09326432738906186, -100.92517549347531, 296.3203884460409, 2.80255852017989, 97.15705022344396, -106.77539784353489, 54.0599555246508, -14.224581038062132, 133.032025023032, -110.7992310871696, -55.18240836323331, 54.93965254800607, 38.670555371128614, -109.15948317714725, 30.38725213755637, 69.62986036187097, -72.62263307774928, -38.11281809296048, -69.18821412907128, 97.21177366570022, 72.1004378779767, 68.29778933175588, 61.727288357279846, -94.95898320401815, 162.00441064934807, 11.925158166216045, 82.55197398618625, 43.60361989797805, -45.259986645713276, 90.0124279860981, -19.31750012581081, 7.31669802537993, 164.87914522810152, -54.63668836680275, 161.40540074114583, -54.36387551683265, -37.66175180758677, -20.277264861464207, 80.66587265349072, -46.12301614001097, -225.77873233122295, 13.309727919792847, 102.98097677481545, -34.58849233271268, -191.8395294082684, -39.482232629630566]"
Ti,4f7/2,"[-21.324848033584896, 11.992610275212874, 44.630055989436514, 73.90376168373027, -114.80853930294316, -59.440940368631466, -19.06256217117032, -48.353558399180145, -28.085943113788097, -65.3032840658839, 29.284127769600833, 72.34479532886009, 78.15953133926388, -52.17618254539167, -105.70975261956231, 50.66450346338617, 93.14865073379943, 32.79971270202088, -27.59412374494301, -101.39254924238314, 14.663562441052962, 93.26295442328633, 93.10867997994892, -16.56607706986276, 151.5031005483148, -58.57522550764101, 186.41626452320725, 8.97648320153962, -173.22973487461684, -89.64276084866536, 36.023790938869844, 158.4223857724633, -291.0179731765284, -89.92023529072247, 87.94939899509696, -3.544947905897828, 89.19286875827866, -100.25669866510167, -25.105947796804102, 84.7346375730074, 57.89592495558777, 3.7487158440528026, 90.72706762828697, 26.95454912291219, -59.072469656862516, -112.98441063653993, -1.0838336153524581, -112.75683300036633, 74.35738266558515, 84.19385725340892, -92.26275406454158, 63.296928084475546, -23.466777597234568, 148.9520768191757, -8.42399794866623, 65.74273928136394, 38.17728461704159, -73.33545130566908, -173.89802560854062, -53.15216816865398, 48.94249618380821, -68.38781689823733, 45.73570747326982, 118.03175651099771, -140.25487638845297, 154.66359166613086, 20.891360666699367, -237.11534579419947, 57.38078186563155, 46.01343124282607, 4.990767041935742, -62.233594510236195, -37.69927441838823, 44.37194973836321, -35.92265512935562, -90.19877459919739, -19.48147229207647, 115.41015143454797, 37.83590102642454, -119.99378518040531, 3.597800112022695, 158.7774199106521, -7.179855836696015, 68.69505804893173, -112.5315042022966, -59.15612579937894, -144.47746940401666, -31.960424178967447, -3.915972180666285, -12.427854078574565, -74.10951525767996, 39.818649084942905, 87.80798579429079, 107.26220380204762, -113.07640860274266, 119.60368117254157, -0.25015554050703365, 0.5785225935666051, 50.62446513007711, -8.926621392117749, -5.805734735030498, 42.1170075120441, -91.41960996236973, -104.12617860830382, -20.473955352027787, 0.10599131574108711]"
W,4f7/2,"[-135.07598314217958, 177.29171117030054, -135.47372084338986, -29.912399167324615, -71.96329740388468, 119.04831833887184, 156.85783424832093, -95.67601372556103, 237.12473170531726, -51.745264234555655, -36.22772669418191, 208.34390019630013, 31.842128384304157, -53.25955372442391, 132.6409641488319, 20.880225164409648, 4.7137090596893625, -50.41586741181352, -17.55187267513455, 116.50054738802802, 30.85844980098272, 117.39638942872568, 32.673503771147296, 150.22688828770646, 143.2035659872622, 96.64617511545458, -239.1315081461392, -82.63469594726925, -194.69194068667377, -50.49863772987218, 36.03448586068032, -26.10812975175405, -166.46399003344956, -13.249332047844739, -13.970691799024332, -124.78030482820121, 110.53782629025629, -95.4230576301123, 117.01546400300475, -24.079467209876647, -11.604929359035422, -178.9893176407507, -102.88727165149479, -67.63799903667861, 114.70483730696068, 68.76961553109243, 160.9628928721617, 49.72328577908797, 4.207497422032161, 25.70421008280677, 21.85636290371269, -34.44809594323896, 52.59365574067476, 71.74605544758367, -69.28711052171631, -300.17631514845806, -82.01654731892293, -71.32962790596245, -31.309266988991336, 47.1666342925096, 39.61482803485621, -85.09389193655561, 193.54120599350964, 26.019307206801187, 79.89225401073539, -137.4001854387031, 65.38599042481543, 179.67965105136722, 25.859009679228276, -122.55775694946269, -199.03097334674987, 78.91178659464452, 25.202705264089598, 2.4420107003470366, 66.50577514700832, -59.18724466084228, -58.818850496751416, -149.6906351013768, -9.659694015849128, 110.15693478927304, 36.63050958126167, 45.02761287554975, 95.94909044031782, 11.395042977349702, -21.269468596216313, -14.74615177133555, 54.261747732768704, -150.6482135919359, -6.995199513542458, 19.954999585239555, -9.346976549076663, 34.50419873088119, 25.079620928826213, -66.16402274890741, -34.33363694968512, 68.94036236714149, 112.41338603017994, 193.58238993223782, -2.4346883553280234, 249.7840009758593, 64.10088590807224, -125.14729599013937, -0.27747011963227136, 18.83718571412249, 159.74223067975322, -182.0312397244142]"
Re,4f7/2,"[-120.58461622565795, 209.77865580398748, -84.09980411417085, 150.3101358739496, -90.86386949680218, -107.11433060579677, 60.77236980024363, -13.640143682346597, -61.24298079965902, 11.481617815625224, 116.74434839166385, 57.727805695309534, 47.11064027024753, 24.560104038216515, -33.530174946057954, 24.742239692043555, -73.48567232269, 50.25857543393263, -56.29414791364531, 40.25676096482707, 169.97783242350545, -38.32349360613199, 106.63566562613754, -219.87625256780456, -70.31731155598678, 132.09278674666058, 52.08249571471375, 277.1189450839208, -178.75357260279992, -95.0425368224622, -66.36754667362206, 62.917328481367285, 44.421018471206, -21.419125771421736, 255.52988087003624, -43.5194453314985, -10.18803805690528, -47.00431966906612, 53.63065031449905, 5.990485702545959, 85.28373887331645, 100.74099173313627, -71.24314630346795, 71.66371504434167, -121.30171432161512, -31.794590987457504, -91.69192793676022, 12.113037612554647, 75.34746595016507, -0.35721765521289967, 108.20582836404817, -201.4455692034807, 74.04085137260824, -28.42954985314248, -77.23077199555742, -69.71955431409005, 46.411517939643375, 182.6946009809845, 27.27175574393479, 138.22356478176366, 71.96251457184009, -23.211553301999004, 62.55073177408035, 0.6834652020234049, -73.05921379851478, 93.01673354895007, 172.6232850256736, 146.3007089190178, -71.07113215570817, -40.00920757475271, 206.66468858222953, -34.47724952409876, 30.34248551106692, 31.589553646620857, 260.6943893681138, 78.60027387275233, -5.8912040030455275, 117.22029386580495, -144.92320614539756, -26.620326489195026, 17.604380495530886, -75.17258976538878, 46.47015203915202, -0.391872506842901, -102.75419251545674, 60.40712845817927, 21.32702315337838, 19.978079059695347, -124.79421496070678, -150.9504394546705, 41.14820181107903, 11.149013672052094, -6.257094987589779, 109.37274739652868, 67.1909202587233, 146.15040891233545, 202.54535916632548, -235.78944687597956, 53.66405361599985, -173.0496959397078, -100.7340236791298, -87.95144448741748, -40.22061181269271, 137.89135520778652, -20.016116172561627, -38.40037895175666]"
Hg,4f7/2,"[214.5738245083939, 115.48467251833495, 61.52088399747234, 53.4049550565539, 11.005620529866533, -223.89762237153775, 145.53053646489937, 22.78256963461903, 43.90942062233716, 103.99936238877353, -80.22542823463067, -4.992656466200051, 89.07924477034493, 17.607580917087176, -110.1915934599662, 50.61557531500242, -199.2604713939587, 105.94019801321828, 44.432784835646906, 37.69109516335415, -7.433500062115309, 154.21687698657078, 227.85657221783853, 244.34783316745214, 113.54126175614367, 26.814454604661474, 70.12143024826027, -85.23610368807624, 88.56681518535156, -33.37338570213937, 17.401654696030125, -51.116024678616675, 14.132964603297026, -181.56122679777997, 220.77485203225305, -15.365727870145678, 2.6969230319232764, -52.543264982058076, -134.86198525234917, -91.67245586960989, 195.8661901855236, 79.42474558463712, -37.055637152820175, 50.447094533802336, 41.020316633924885, -109.13425741511841, -187.16375003874666, -150.25402921156544, 71.2565114815911, 15.294619898303969, -6.666569027663412, -37.251264691225785, 85.11144134389953, 59.98226469616618, 121.14514912772805, 71.39385376430046, -86.1867492933012, -61.91261283912227, -73.59818816248709, 24.190784361183674, 106.88820041989082, -184.12822398262858, -164.2683595654596, -97.92194645574574, 105.41071201093744, -63.70831858539055, -81.95758266536626, 81.48814916423127, -13.387167918644106, -53.961322372427475, -93.8382327814636, 36.54859989424888, -95.8306550405778, 11.127809363389959, 167.13439670591185, -103.67522242814076, -161.90434190013949, -144.50783687245143, 165.29590814369908, -236.72291539060657, -16.612809123078204, -23.7811085631923, -129.88510224360246, -55.2343824471362, -7.7168464111055135, 363.17683018762864, -87.00036247823247, -42.82779799255133, -150.03416084324928, -137.27735809440466, -23.566152159867645, 109.26759801479938, 183.83580364921505, -177.37001046229508, 103.91379182917306, -138.59458163585606, 39.276996267447025, 113.06688989026017, -61.82555756678127, 161.2801525625988, -33.23781500953825, 192.3694668754838, 29.307260194760055, 67.7559886515684, 203.04899277036458, 20.486126686532153]"
Pb,4f7/2,"[-117.23185100660889, 148.72681250832233, -8.40044406130693, 99.644499699928, -42.012162495706626, -83.3290081131527, -157.21620632936452, 114.36081585066987, -242.80509350302455, 38.04058550353625, 103.60864828448949, 14.331346072343976, -72.63728494109846, -55.872573393927944, -163.07714431684897, 117.13893106874293, 19.33157854648289, -65.16172294065072, 101.41022617676012, 62.31558497912584, -186.6304858468534, 38.78094730063988, 38.590884440426294, 150.56149047961935, 120.34697296543793, -79.38018738992751, 68.43363010923004, -55.246469082465616, -4.2610117079645695, 118.15691029630807, 81.18356677770586, -19.33251695426468, 76.80285905731208, -92.8042089500717, 7.766579172360028, 143.65419134895762, -94.23285838094965, -152.83157036462703, 9.705510793492254, -79.1480146408906, -120.95957081939106, 87.1348134828999, 34.40321151217016, -40.27524606350336, 47.626514277813705, -61.246233378222485, 247.03636745409773, 26.713087059405954, 42.683811981748605, -158.00301369327852, -63.424392978478714, -141.53686655149085, 133.72737793920862, -84.12574528612797, -59.54455544694494, 163.37428220920143, 64.2696633566682, -63.99000371546009, -93.84641366071097, 60.47941567328927, 90.67559205633016, -124.2163376803058, 126.97515868245327, 135.6067948947475, 14.88677263055791, 50.65676072497271, 49.3173071993458, 313.3804861083757, 81.58060609785589, -239.4194275422282, -76.50987352857635, 49.41048082028806, -60.558956258084834, -64.17458671794519, -153.03637800164853, 134.4299575635583, 85.07002201258258, 127.30969597023983, -57.13517827170477, 27.779547607381392, -109.83722571036745, -146.1225475294388, 110.93515972351014, -201.85529381716464, -108.94473405158334, -82.05085619949989, 8.480960629536076, -61.55642403732066, -30.466786272310326, 116.85028344916452, 246.95664589826748, 98.99847312535982, 157.44188782195715, 46.07047028949216, 41.35777173800292, 40.675656359972535, 46.834871860405286, -117.13028211212578, 20.383288892041307, -101.52192682871167, 86.17656868240407, 178.10579856298645, -44.912529082580754, -8.791796080753134, 49.51194379393796, 97.04514051903568]"
Bi,4f7/2,"[54.19708218132953, -166.72732650712132, 209.87448436453576, -99.74383798804598, -101.77779404698654, -45.03229032264096, 26.358432297503114, -55.59466018133776, -76.01005280978114, -94.98979578808357, -4.2731168341641705, 132.39223134906558, -1.1433698215811774, -37.709782268228324, -111.03104674979066, -117.49158772461912, -86.81538240811557, 178.96327300957432, 124.28266390844172, 51.020599459074994, -185.1633770946117, -48.793210387598805, 43.57518504772446, -195.19845606946632, -154.6509601108011, -69.53551203911142, 103.60183717275638, 66.45024065951043, 275.5409296491019, 106.47913359716489, 95.05753620701081, 72.53147175443047, 4.42438118774061, 76.27834728757016, -56.295904656794825, 75.31752460064355, -230.2028317983036, 181.09890544287964, 198.94871480926693, -54.676608784085815, -89.4104887172616, -104.62954689271739, -15.300485251001856, 18.945946028315994, 50.18020012364383, -71.26198974577834, 16.22506686312145, -70.93278556279866, -76.013151285976, 134.27816051016774, 119.66096720984709, 21.48855320950456, -58.97806967551767, -25.35481013844962, 6.280047151843774, -122.89663196500109, 20.077162983765582, -187.06033065633022, -23.495216988672208, 7.313035715785089, -24.49620722648808, -212.15159922600174, -57.19423789574093, 29.731616180124355, -20.202445895874092, -146.08055854290217, -23.19000754501119, -33.92985799203232, -203.49990559924603, 196.6737841901608, -80.08778033274712, 102.70233981855912, 6.191244430712483, 81.39779673863242, 14.256981622650788, 49.64094939080917, -62.12105092816611, 41.73726010195963, 43.62064616020284, 115.99519823229444, 93.32897063805366, 21.32063068673676, -50.49316124409862, 126.01094664791104, 17.63457484288215, -33.014162941274954, -67.30138506149339, -61.81107507340822, 69.82303960596633, 27.30108013510757, -3.2544576465954647, -29.92750518280583, -102.85106106085861, 36.572569396143244, 44.97833480571837, 83.25094858679978, 20.077904219351602, 3.912647199460467, -260.2467899721057, -250.5938920002306, 75.13902385233168, 49.258457610673126, -108.21300796702941, -154.53824340724125, -146.1635897230017, 202.945584408525]"
U,4f7/2,"[-147.35894994636124, 93.56045831584034, -56.67188351255814, 82.2967314116924, 134.46072848525765, 139.0326737037794, -86.57253510963652, 31.312023455171023, 13.137481646491606, 114.76507418946035, -17.713417168743224, 162.50574840506064, -107.33446095878865, 38.40907326857734, -39.952374075405636, 70.84648784730479, -9.203390247244274, -75.7836734292116, -161.88257930108892, 90.94824684612443, 53.9073570182812, -65.72019765195945, -238.90397398183458, 23.404655131131133, 22.022668740865033, 55.701120155659645, -15.207221450602663, 70.96878357612376, -72.87865661371148, 39.19733782014858, -6.528370117235842, -140.19991536237137, 90.44788790714915, 87.90324676972462, -28.361080143022857, 35.200764643294214, -52.75214633072494, 159.59733124746805, -12.797665117452777, -58.519195987631264, -59.44431202787716, 121.59752101577793, 27.02655826447653, 44.390174825556564, -53.635660235972004, -193.19853477564567, -94.35466749747856, -56.668199911959164, 47.762389063826866, 210.51643091027353, 297.54263267372534, 104.0791773695518, -90.79767942581667, -55.367426267727865, 17.061261974372947, 36.742926040995435, -117.81941603454935, -154.78625759489552, -55.223649321776634, 239.75982465768246, 17.589572733412016, 39.88211581896349, 25.002216963354897, -37.761326309490684, -112.66713045820615, 4.94192577593062, 117.03360915442265, 92.43581143179635, 170.0939638969218, -98.79638441070175, -22.50613128101394, -135.6881104839611, -5.673226967456512, 42.76257156180385, 98.28029731384878, -78.9546062586699, -18.36770995808563, 141.98309792257234, -71.51298920542028, 33.6861754578331, 113.92060712412119, -248.44600982658667, -182.43788978879826, 96.89604630047737, -2.223264464127703, -25.835762332849164, -18.257346000315422, 260.07074243465433, -15.373706625177194, -128.21170524060017, 69.20960298820991, -63.16259150014247, 113.8091481825541, 14.305711955345744, 57.134904432911036, 48.599324791449554, 214.65928639966933, -90.2977193609803, -90.18589724437074, 76.2639125845791, -63.543712895506665, 55.27028185415767, 37.73868913401388, 92.25089843351796, -45.71454021448137, -45.86742705634598]"
Sr,4p3/2,"[190.65599569782268, -297.74233056605624, 23.81671193332247, -203.41285423772675, 78.73480957191572, 99.43846709000185, -22.96961782493643, 102.02119758164575, 36.70670362103044, 49.090246695229446, -83.99167402020528, -201.56209227948366, 64.52193485198839, -18.443355466316756, 26.46299355763047, 99.46844334222358, 57.35410079018224, 122.96250743199737, -91.94479800705778, -8.803827822099128, -53.15101358892497, -86.89980474275316, 18.780843977321094, 34.758789173358636, -80.87040845185936, 54.887749699370964, 24.546298322024057, 133.2849883978141, 2.683484479101038, -111.57137710461, 72.6470200988326, 22.04992338207228, -15.882753411276635, 32.122134404454044, 26.635542649150644, -247.68754047879688, -58.77335586267888, -85.09289862049465, -94.08057954776, 34.66823750173907, 2.7714186457034997, 56.60004919010193, 198.9966758946465, 75.45390072469476, 37.22691757128634, -110.6335929839602, 17.97021497768254, 82.18878645495379, -74.93338998210672, -13.27738353167101, 94.84684888339793, 140.47640280689566, -24.029918212745127, 36.064717276937344, 78.35724868921055, -28.47589359588734, 29.417813871312692, -55.68004171219305, -76.39988628187331, -27.83632808078538, 31.797380113432393, -15.13328354293388, 118.58277340694482, 28.7073385028486, -48.942324877962875, -88.63456892016498, 66.52074895324066, 146.21107753202065, -21.816818919844046, -108.32334362374968, -54.589667382648344, -26.6620021657352, -306.97848215003086, 18.11788080647836, -69.10384537701827, 151.9149328169418, -56.32094358603534, 22.99327343107167, 82.52420456575041, -87.46136575820142, 53.40876590524965, 161.32217934737832, 2.926805452494266, 49.77296233854207, -6.476200676645194, 211.28829000628002, -98.65813354056486, -61.9694280079828, 98.58038939962836, 127.48493876938385, 3.7252528920738652, -12.078681684273638, 18.4880099733971, 146.38667775880535, 165.14843119699535, 89.65595253089906, -57.498210912326904, 90.34911831607641, 76.96545472507555, -110.7457480269328, 136.3555817887256, -144.99248297511457, 98.54079291000164, -242.65540125353095, 36.88293491960082, -113.89344745776651]"
I,4p3/2,"[-190.4809064203623, -59.27835828182513, 222.71057412535663, 155.59362510065105, 148.79466368337728, 65.54593208935881, 44.456496408563005, -82.1993714863526, 24.49694727686981, 52.37730568743005, -106.64815787268925, 208.62115845577506, 99.14981656192248, 35.90233774465278, 19.64744490686689, 223.4104519337449, 3.657862445792224, -144.96775524487364, 30.494248706385168, -129.57876599672733, 146.44938672120904, 180.86145368734793, -106.73703498691368, -45.595939692640336, 25.41745361617983, -23.05942364674635, -109.2256197121995, -77.5430561907382, -64.38381153059868, -81.80812419112455, -128.8266563581053, 41.05243171546664, -117.92344503070547, 41.025443716315145, -73.7748788205901, 98.20500148793329, 196.5657897139385, 60.89447583909341, -14.229699942111244, -6.115271707441594, -85.14193008067444, -64.54326033878827, -323.25560293941373, -32.060715362408374, -64.90380055948624, 221.94468943460532, -145.43428900857586, -59.14535429600033, -46.747358749522526, 111.4743288378652, 163.24484187872886, 135.12921967768844, -43.93407877586267, -76.53631864300331, -200.20188767794494, -13.233556627243146, -21.714890980408747, 74.75126270694862, 189.8036815628659, -45.99655971225442, 26.919278824705835, 26.977291701805477, -148.04103041447576, -116.79150243319148, 113.73893367953201, 26.24101922396708, -34.64984415892329, 81.56447817186229, -101.41826273829338, -69.38549012868174, -63.66777326382827, 127.80489745094681, 148.03740920126754, 66.08989991910887, 52.44048627394689, 152.93779255642954, -44.03918049460436, 45.92936727603869, -122.79489717263499, 125.99590537901446, 63.82962658399636, -26.86531289657263, -79.00222067700209, 129.41542330464884, -60.89922061362517, -29.053652176521428, -68.98134424227035, 162.3689542715922, -27.12226263068589, -108.0510453589678, -119.04628979162277, 25.34910917185937, 27.6571726442546, 148.19845652714932, 40.00331261628667, 152.02653941323732, 35.1347389237163, -83.22521348415829, 50.4555765284661, 79.19712721729535, -25.168478517008406, -37.28957715045671, -28.928095357793147, 75.861958275183, 154.60346758330445, -85.5191011393675]"
Xe,4p3/2,"[-201.19396877969226, 127.99965337790569, -48.79554366257112, -78.35511383589748, 44.90407428473261, -36.853624496472094, 39.09822794180598, 42.060838518734805, -73.03517044806114, 80.08192599960492, -2.0429355829498217, 181.8355927037839, -59.77275942925881, 17.881105272848895, 50.83020296042855, 28.848129221256766, 14.776605887532305, 118.96475702207589, -68.7461263458698, -49.448741462704454, -121.2739562426101, -131.50149453730288, -128.06561455682362, -103.53449814916534, 49.88491524674762, 109.89160089737703, 47.989678667237435, 188.94564368368808, -20.509317872018876, -71.26568069367401, -135.05188376911337, -98.99499769236849, 4.4422371374663365, 198.8774295645294, -114.02548578539951, 44.32261484862603, 190.27858439886685, 1.0005067396372556, -11.77943215218059, -90.49691732790939, 72.16273228295388, -110.90614483797813, -0.9044199396691327, 179.38637297913115, -11.508520184450646, -22.65974641791172, -85.77535879657647, -111.50706292348272, 47.94038390272942, -70.17627540068897, -19.573830330167663, 10.672112163077198, 268.1263001206375, 169.87768666105598, -164.14677402664458, 10.26015809267017, 136.22425287936866, -86.91744286450101, 109.04784533609671, -9.993790445042663, 137.84568164238036, 122.90496196355932, 137.40815202107922, 249.1985823712526, 38.95199954533456, 72.09560137197396, -96.14618990556532, -9.43399552774356, -39.160519844288196, -43.24041240430771, 9.852627465952366, 24.474348303556727, -24.054594824212497, -21.910590030503574, 223.70665407045922, 102.63023518424201, -131.8070359373424, -38.9619274924351, -114.01206963626719, 87.98320514905531, -64.09408923009175, -54.569329932018185, -147.45502232695281, -183.53636552245814, 89.10630788714305, -79.22263060060662, -73.97245168611784, 192.79250729871853, 51.8243241403903, -102.16296385525716, 48.79552345001869, -22.523186756500134, -208.1854209102699, 9.705266627457089, 73.1200807187366, 77.36197166265262, -160.0824631131785, -9.092436166774439, -120.06868902314143, -24.00889284885279, 37.265924208535836, 85.51327777569468, 78.45857567816093, 150.08478892092626, -42.5495900299719, 2.313456533387857]"
